PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3804,1,3,"Taylor, Mrs. Emma",female,50.7,0,0,252497,2.14,,S
3805,0,2,"Clark, Mrs. Emma",female,36.2,0,0,233018,11.14,,S
3806,1,3,"Williams, Mrs. Clara",female,39.5,0,0,244990,22.62,,Q
3807,0,2,"Smith, Mr. Joseph",male,18.4,0,0,350511,28.88,,S
3808,1,2,"Peterson, Mrs. Bertha",female,37.7,0,1,219246,19.95,E50,S
3809,0,1,"Johnson, Mr. Frank",male,44.8,2,4,330937,122.38,,S
3810,1,1,"Sullivan, Mr. Henry",male,,0,1,324698,62.41,C20,C
3811,0,3,"Miller, Mr. Walter",male,57.0,0,0,282748,33.33,,C
3812,0,3,"Kelly, Mr. Edward",male,29.6,0,0,118112,1.97,,S
3813,0,2,"Jones, Mrs. Alice",female,45.0,2,1,185920,19.47,,S
3814,0,3,"Taylor, Mr. James",male,33.1,0,0,214811,2.42,,S
3815,0,2,"O'Brien, Mrs. Edith",female,37.2,2,1,285778,6.35,,S
3816,1,3,"Sullivan, Mrs. Florence",female,5.6,4,0,244225,6.95,,S
3817,0,2,"Larsson, Mr. Thomas",male,,0,0,106127,12.32,,C
3818,0,3,"O'Brien, Mr. George",male,18.7,0,0,258177,10.32,,C
3819,1,3,"Davis, Mr. Thomas",male,17.2,0,0,396316,10.43,,Q
3820,0,3,"O'Brien, Mr. Charles",male,,0,0,327974,6.56,,S
3821,0,2,"Moore, Mr. John",male,,1,0,291296,16.69,F27,S
3822,1,2,"Murphy, Mrs. Ada",female,,0,0,369790,4.91,,C
3823,0,3,"Brown, Mr. Frank",male,24.0,0,2,167711,20.9,,S
3824,0,2,"Clark, Mr. James",male,10.8,0,3,173468,26.31,,S
3825,1,2,"Sullivan, Mrs. Rose",female,49.1,0,0,136049,49.36,D19,S
3826,1,1,"Wilson, Mr. Joseph",male,19.3,0,0,262831,94.32,,Q
3827,1,3,"Kelly, Mrs. Edith",female,36.4,0,0,152032,16.82,,C
3828,0,3,"Larsson, Mr. Arthur",male,48.0,1,0,221276,16.59,,S
3829,0,3,"Brown, Mr. Arthur",male,22.0,0,0,269963,5.1,,S
3830,0,2,"Peterson, Mr. Edward",male,36.4,0,0,363037,19.35,,C
3831,0,2,"Smith, Mr. Thomas",male,14.6,1,1,253791,11.52,,C
3832,0,3,"Andersson, Mr. Henry",male,63.2,3,1,362888,13.97,,S
3833,0,3,"Miller, Mrs. Nellie",female,,0,0,233078,15.72,,S
3834,1,2,"Smith, Mr. Arthur",male,26.3,0,0,373033,28.58,,S
3835,0,3,"Miller, Mrs. Nellie",female,18.2,0,0,369942,16.53,,S
3836,1,2,"Williams, Mr. Walter",male,27.4,0,0,341131,25.24,,Q
3837,0,3,"Kelly, Mr. Robert",male,24.2,2,0,136933,8.13,,S
3838,0,1,"Davis, Mr. Joseph",male,56.3,0,0,253621,98.23,,S
3839,1,3,"Taylor, Mrs. Emma",female,11.8,1,0,307245,11.63,,S
3840,0,3,"Taylor, Mr. Robert",male,30.9,0,0,225829,25.11,,S
3841,0,3,"Jones, Mr. Thomas",male,28.7,0,0,298955,8.83,,S
3842,1,1,"Williams, Mrs. Edith",female,27.4,0,0,237278,15.68,,C
3843,0,3,"Carlsson, Mr. Charles",male,27.5,0,0,172369,6.06,,S
3844,1,2,"Wilson, Mrs. Edith",female,27.4,0,0,261404,6.07,,S
3845,1,1,"O'Brien, Mr. Frank",male,41.2,0,0,271836,87.54,,S
3846,0,3,"Moore, Mrs. Ethel",female,37.5,0,0,174771,20.62,,C
3847,1,3,"Carlsson, Mrs. Florence",female,34.9,1,0,240234,3.55,,C
3848,0,3,"Williams, Mrs. Ethel",female,0.4,0,0,174177,17.43,,S
3849,0,3,"Murphy, Mr. James",male,33.2,1,0,292856,16.51,,S
3850,0,1,"Smith, Mr. William",male,5.8,0,0,398638,195.54,,S
3851,0,2,"Nilsson, Mrs. Florence",female,38.0,1,0,188485,34.89,,S
3852,0,1,"Kelly, Mr. Harry",male,49.6,4,0,277796,37.14,,S
3853,0,3,"Brown, Mr. Edward",male,16.0,0,2,151470,8.19,,C
3854,0,3,"Larsson, Mrs. Ada",female,25.3,2,2,327822,8.84,,S
3855,0,3,"Murphy, Mr. Arthur",male,20.6,0,0,329408,28.86,,Q
3856,1,1,"Carlsson, Mr. George",male,,1,1,219396,204.37,,S
3857,1,2,"Miller, Mr. Albert",male,30.3,0,0,388124,24.03,D96,S
3858,0,3,"Andersson, Mr. Joseph",male,,0,3,336707,2.86,,S
3859,1,2,"Nilsson, Mr. Harry",male,,0,0,236549,14.72,,S
3860,0,3,"Peterson, Mr. Frank",male,32.4,0,1,195906,43.08,,S
3861,0,3,"Carlsson, Mr. John",male,30.0,0,1,169622,11.91,,C
3862,1,3,"Moore, Mrs. Emma",female,40.5,5,0,342266,10.99,,S
3863,1,2,"Clark, Mrs. Anna",female,4.7,1,1,182833,39.15,F123,S
3864,1,2,"Taylor, Mr. Walter",male,30.2,0,0,279594,3.15,,C
3865,0,1,"Nilsson, Mr. Albert",male,28.0,1,0,362460,18.54,,Q
3866,1,2,"Moore, Mrs. Rose",female,39.2,1,0,273760,42.06,,S
3867,0,2,"Sullivan, Mr. John",male,26.4,0,2,185834,27.01,,C
3868,0,3,"Jones, Mr. Albert",male,14.5,0,0,156581,17.6,,S
3869,0,3,"Peterson, Mr. Joseph",male,29.1,0,0,382699,1.57,,S
3870,0,1,"Davis, Mr. Henry",male,13.8,2,0,317369,40.16,,S
3871,1,2,"Williams, Mrs. Emma",female,2.0,1,0,267156,24.57,,Q
3872,1,1,"Kelly, Mr. Frank",male,39.2,0,0,179841,24.34,,S
3873,1,1,"Sullivan, Mrs. Clara",female,37.1,0,0,230229,95.12,,S
3874,0,3,"Taylor, Mr. James",male,35.5,1,3,276829,4.09,,S
3875,1,1,"Taylor, Mrs. Edith",female,47.2,2,0,138227,15.99,,S
3876,0,2,"Davis, Mr. James",male,19.7,1,0,258987,23.9,,S
3877,1,1,"Johnson, Mr. Frank",male,9.0,0,0,226615,73.2,,S
3878,1,3,"Miller, Mr. Arthur",male,28.0,0,0,372863,9.96,,S
3879,0,3,"Peterson, Mr. Arthur",male,24.1,0,0,247424,10.73,,S
3880,0,2,"Williams, Mr. Harry",male,17.2,0,0,173211,16.07,E8,S
3881,0,3,"Sullivan, Mr. Albert",male,,1,0,285126,1.91,,S
3882,0,3,"Sullivan, Mr. George",male,,0,0,205289,20.53,,S
3883,1,3,"Jones, Mr. Edward",male,3.3,1,1,321103,26.98,,S
3884,1,2,"Jones, Mr. Thomas",male,22.8,0,2,239246,53.11,,C
3885,1,3,"Larsson, Mrs. Emma",female,13.1,1,0,311688,14.0,,S
3886,1,3,"Davis, Mrs. Clara",female,32.2,0,0,236397,2.6,,S
3887,1,3,"Andersson, Mrs. Mary",female,19.8,0,0,103587,20.09,,C
3888,0,3,"Taylor, Mrs. Alice",female,,0,2,250556,12.48,,S
3889,0,3,"Carlsson, Mr. Thomas",male,51.5,0,0,330966,13.22,,S
3890,0,2,"Murphy, Mr. Frank",male,,3,1,332169,7.59,,Q
3891,0,3,"Davis, Mr. George",male,7.3,0,0,236630,15.47,,S
3892,1,3,"Taylor, Mrs. Mary",female,50.1,0,0,206741,20.55,,S
3893,0,3,"O'Brien, Mrs. Margaret",female,,1,0,386640,12.58,,Q
3894,0,2,"O'Brien, Mr. Frank",male,29.3,2,0,280632,11.15,,S
3895,0,3,"Wilson, Mr. Harry",male,,0,0,373068,7.98,,S
3896,0,3,"O'Brien, Mr. Harry",male,21.3,2,0,204952,13.48,,S
3897,1,1,"Andersson, Mr. Albert",male,,0,0,349610,47.06,,S
3898,0,3,"Johnson, Mr. Henry",male,18.4,0,0,152608,3.68,,S
3899,1,3,"Sullivan, Mr. Robert",male,53.2,0,0,117861,19.84,,S
3900,1,3,"Johnson, Mrs. Florence",female,8.1,0,0,217128,11.48,,C
3901,0,2,"Miller, Mr. Henry",male,29.0,0,0,280321,19.05,,Q
3902,1,2,"O'Brien, Mrs. Alice",female,29.5,0,0,332496,9.4,,S
3903,0,3,"Clark, Mrs. Edith",female,21.8,0,0,233057,3.67,,C
3904,1,2,"Johnson, Mrs. Alice",female,22.8,1,0,294197,8.03,,S
3905,0,3,"Sullivan, Mr. George",male,30.0,0,0,263734,7.08,,S
3906,0,3,"Johnson, Mr. William",male,21.1,8,0,356060,7.59,,Q
3907,0,3,"Andersson, Mr. Walter",male,9.1,1,0,117779,10.05,,S
3908,1,2,"Clark, Mr. Frank",male,32.0,0,2,268770,33.53,F30,S
3909,0,3,"Jones, Mr. Edward",male,44.0,0,0,206922,18.43,,S
3910,1,2,"Nilsson, Mrs. Ethel",female,,0,0,143180,26.04,D94,S
3911,1,1,"Murphy, Mrs. Elizabeth",female,17.7,1,0,156655,23.44,,S
3912,1,2,"Kelly, Mrs. Florence",female,,0,0,142536,24.88,,S
3913,1,1,"Williams, Mrs. Helen",female,25.0,0,0,255794,134.99,,C
3914,0,3,"Kelly, Mr. Thomas",male,50.9,2,0,245039,7.53,,S
3915,0,3,"Kelly, Mr. Charles",male,38.0,0,0,250421,3.58,,S
3916,0,2,"Taylor, Mr. Frank",male,,0,0,185994,23.57,,S
3917,0,3,"O'Brien, Mr. John",male,41.5,0,0,333677,18.19,,S
3918,0,2,"Taylor, Mrs. Nellie",female,34.9,2,0,164663,16.24,,Q
3919,0,3,"O'Brien, Mr. Charles",male,30.7,2,0,322664,20.33,,Q
3920,0,3,"Wilson, Mr. Arthur",male,38.3,0,1,395287,11.46,,C
3921,0,3,"Sullivan, Mr. Harry",male,21.4,0,0,305705,4.76,,S
3922,0,2,"Moore, Mr. Arthur",male,9.2,1,0,129342,16.95,,C
3923,0,3,"Davis, Mr. Harry",male,39.1,1,0,116019,12.38,,S
3924,1,2,"O'Brien, Mrs. Clara",female,46.3,1,0,173596,16.02,,S
3925,0,3,"Kelly, Mr. Joseph",male,13.3,0,1,203780,2.86,,S
3926,1,1,"Johnson, Mr. John",male,,2,0,399306,190.51,,C
3927,1,3,"Clark, Mr. Harry",male,52.5,0,0,234410,42.96,,S
3928,0,3,"Davis, Mr. Arthur",male,29.0,0,0,248903,9.06,,S
3929,0,3,"Johnson, Mr. Charles",male,17.5,1,1,257248,9.82,,S
3930,1,1,"Johnson, Mrs. Clara",female,30.7,0,0,288570,69.99,,S
3931,0,3,"Williams, Mr. George",male,21.3,1,0,354861,10.28,,C
3932,0,1,"Smith, Mr. William",male,20.4,0,0,386456,29.82,,S
3933,0,3,"Clark, Mr. William",male,35.1,1,0,186355,19.3,,S
3934,1,2,"Miller, Mrs. Clara",female,6.5,0,0,181314,29.86,,S
3935,1,2,"Clark, Mr. Robert",male,8.8,0,2,206718,15.08,,C
3936,0,3,"O'Brien, Mr. Henry",male,29.3,0,0,372897,9.57,,S
3937,0,2,"Andersson, Mr. Walter",male,28.7,0,0,195320,14.0,,S
3938,1,1,"Sullivan, Mrs. Mary",female,,1,0,133804,116.23,,S
3939,0,1,"Larsson, Mr. Harry",male,55.3,0,0,211651,68.79,C7,S
3940,0,2,"Andersson, Mr. Harry",male,30.5,0,1,374000,13.43,F61,C
3941,0,3,"Jones, Mr. Charles",male,37.4,0,0,393101,3.66,,Q
3942,0,3,"Peterson, Mr. John",male,15.3,1,0,263854,21.09,,S
3943,1,1,"Smith, Mrs. Mary",female,39.8,0,1,112422,36.02,,S
3944,1,2,"Davis, Mrs. Emma",female,21.6,0,0,393523,5.37,,S
3945,1,1,"Sullivan, Mr. Edward",male,30.0,0,0,161308,102.3,,S
3946,1,1,"Taylor, Mrs. Margaret",female,27.5,3,2,355532,68.15,,S
3947,1,3,"Larsson, Mrs. Mary",female,43.5,0,0,372923,44.46,,S
3948,1,3,"Davis, Mrs. Nellie",female,,0,0,102932,3.12,,C
3949,1,1,"Larsson, Mr. Robert",male,0.4,1,0,331207,41.7,C68,C
3950,0,2,"Clark, Mr. Arthur",male,26.0,1,0,147624,24.92,D62,C
3951,0,1,"Carlsson, Mr. John",male,35.6,0,0,378413,65.53,,S
3952,1,3,"Carlsson, Mrs. Anna",female,31.1,4,0,176553,12.53,,C
3953,0,3,"O'Brien, Mr. Harry",male,46.3,0,0,275074,12.5,,S
3954,1,1,"Andersson, Mr. James",male,35.1,0,0,108876,12.36,C57,S
3955,0,2,"Moore, Mr. Joseph",male,21.1,0,0,366737,19.64,,C
3956,0,3,"Peterson, Mr. Joseph",male,0.4,2,0,200498,18.48,,Q
3957,0,3,"Andersson, Mr. Joseph",male,,0,0,135959,5.18,,Q
3958,1,2,"Wilson, Mrs. Emma",female,,0,0,211097,8.18,,C
3959,0,1,"Davis, Mr. Edward",male,,0,0,387771,47.28,D107,C
3960,1,1,"Brown, Mrs. Anna",female,29.4,1,0,347766,21.38,,S
3961,0,3,"Johnson, Mr. Henry",male,34.9,0,0,333493,4.64,,C
3962,0,2,"Nilsson, Mr. Walter",male,,0,0,132714,17.34,F69,S
3963,0,1,"Moore, Mr. George",male,37.7,0,0,176075,155.99,B96,S
3964,0,3,"Carlsson, Mr. John",male,51.9,0,0,226565,7.01,,C
3965,0,1,"Wilson, Mr. Edward",male,26.6,1,0,133263,201.89,,Q
3966,1,3,"Brown, Mrs. Elizabeth",female,13.2,0,2,151230,6.91,,S
3967,0,2,"Murphy, Mr. Albert",male,28.1,1,0,322298,29.45,,C
3968,1,1,"Clark, Mrs. Alice",female,0.4,0,0,267172,35.29,,S
3969,0,3,"Murphy, Mr. Arthur",male,33.7,1,1,260233,14.52,,Q
3970,0,2,"Williams, Mr. Robert",male,35.3,0,0,238652,44.92,,S
3971,0,3,"O'Brien, Mr. Albert",male,52.5,0,0,290660,16.98,,S
3972,0,3,"Peterson, Mr. Harry",male,26.3,3,2,298481,9.85,,C
3973,0,2,"Kelly, Mr. William",male,,4,0,216828,14.0,,C
3974,0,3,"Johnson, Mr. George",male,16.9,0,1,287073,14.67,,Q
3975,0,2,"Andersson, Mr. George",male,24.0,0,0,304045,27.06,F60,Q
3976,0,3,"Kelly, Mr. Albert",male,7.6,0,1,295527,19.55,,S
3977,0,2,"Nilsson, Mr. William",male,26.3,2,0,317316,17.53,,S
3978,0,3,"Sullivan, Mrs. Mary",female,24.7,0,0,277567,14.26,,C
3979,1,1,"Jones, Mr. Thomas",male,33.2,0,0,148293,33.97,,Q
3980,0,2,"Kelly, Mr. Frank",male,20.3,0,0,245500,23.45,,S
3981,1,3,"Larsson, Mrs. Ethel",female,30.2,3,0,257183,5.84,,S
3982,0,3,"Wilson, Mr. George",male,24.3,0,0,336411,12.64,,S
3983,0,2,"Peterson, Mr. William",male,24.4,0,0,150560,12.55,,S
3984,0,2,"Brown, Mr. Harry",male,30.1,0,1,133666,41.83,,C
3985,0,3,"Clark, Mr. Charles",male,29.6,0,0,361228,11.63,,S
3986,1,3,"Taylor, Mrs. Elizabeth",female,39.7,0,1,286834,29.97,,S
3987,1,1,"Murphy, Mr. Albert",male,,2,0,302957,66.14,,Q
3988,1,3,"Taylor, Mrs. Mary",female,24.1,1,0,116662,33.44,,S
3989,1,2,"O'Brien, Mrs. Florence",female,,0,0,218762,24.23,,C
3990,0,3,"Larsson, Mr. Harry",male,19.0,1,0,287157,2.15,,S
3991,1,1,"Andersson, Mr. Harry",male,,0,0,126617,52.3,,S
3992,1,2,"Brown, Mr. Robert",male,,0,0,352478,9.46,,S
3993,0,3,"Kelly, Mr. Albert",male,16.2,4,0,182543,3.75,,S
3994,0,1,"Clark, Mr. Charles",male,25.1,0,0,371247,36.96,,S
3995,0,3,"Nilsson, Mr. Albert",male,23.6,0,0,377689,7.2,,C
3996,1,2,"Johnson, Mr. Walter",male,25.5,5,1,361997,3.54,,S
3997,0,2,"Brown, Mr. Thomas",male,24.4,0,0,143120,14.54,E110,S
3998,1,2,"Johnson, Mrs. Alice",female,32.9,1,0,269870,23.44,F56,C
3999,1,3,"Jones, Mr. Edward",male,5.1,2,4,282857,45.2,,S
4000,1,1,"Brown, Mrs. Helen",female,43.5,0,0,175238,160.38,,Q
4001,1,3,"Taylor, Mrs. Margaret",female,37.9,0,0,306468,9.44,,S
4002,0,3,"Williams, Mr. Robert",male,,0,1,120970,11.4,,S
4003,1,3,"Johnson, Mrs. Helen",female,,0,0,264980,16.73,,S
4004,0,1,"O'Brien, Mr. Edward",male,15.3,0,1,141808,61.3,,S
4005,0,1,"Davis, Mr. Robert",male,25.6,1,0,326098,72.41,,S
4006,0,2,"Wilson, Mr. Robert",male,65.1,0,0,147400,9.02,,S
4007,1,2,"Clark, Mr. Frank",male,36.6,0,0,212509,16.56,,S
4008,1,2,"Nilsson, Mr. Albert",male,3.7,0,4,383613,18.29,E121,C
4009,0,3,"Larsson, Mr. John",male,,0,1,129571,3.86,,C
4010,0,1,"Sullivan, Mr. Albert",male,28.3,1,1,139854,100.67,,S
4011,0,1,"Miller, Mr. Charles",male,32.6,0,0,106293,104.19,,S
4012,1,2,"Peterson, Mr. John",male,,1,0,223934,26.16,,S
4013,0,3,"Williams, Mr. John",male,27.1,0,0,240444,6.13,,S
4014,0,1,"Davis, Mr. Frank",male,19.0,0,1,230748,183.93,,Q
4015,0,3,"Davis, Mr. Thomas",male,,0,0,325334,8.58,,S
4016,0,2,"Moore, Mr. Joseph",male,,0,0,227960,6.27,,S
4017,0,3,"Smith, Mr. James",male,39.8,0,0,352048,28.64,,S
4018,1,3,"Carlsson, Mrs. Mary",female,40.8,0,0,251099,4.98,,S
4019,1,2,"Larsson, Mr. Albert",male,,2,0,385416,20.92,,C
4020,1,2,"Kelly, Mrs. Rose",female,,0,0,322426,10.4,D45,S
4021,1,2,"Andersson, Mr. James",male,,2,0,308086,4.14,F31,C
4022,1,2,"Taylor, Mrs. Ethel",female,33.3,0,1,168201,7.25,,S
4023,0,3,"Larsson, Mr. William",male,30.9,0,0,333816,26.47,,S
4024,1,3,"Jones, Mr. Thomas",male,20.4,0,0,156570,11.48,,S
4025,0,3,"O'Brien, Mr. Harry",male,22.0,0,0,239829,7.51,,C
4026,0,3,"Carlsson, Mr. James",male,30.0,2,2,233043,9.05,,S
4027,0,2,"Miller, Mr. Robert",male,63.2,0,0,146521,6.44,,S
4028,0,1,"Nilsson, Mr. Joseph",male,33.2,0,0,276310,34.49,,S
4029,1,3,"Wilson, Mrs. Margaret",female,20.4,0,0,315918,19.63,,S
4030,0,2,"Johnson, Mr. Walter",male,17.3,0,0,327640,19.66,,C
4031,0,3,"Williams, Mr. Henry",male,22.1,1,2,110769,11.02,,S
4032,1,2,"Sullivan, Mrs. Florence",female,59.5,0,2,281875,14.46,,S
4033,0,1,"Peterson, Mr. Joseph",male,23.4,1,0,273448,14.68,B42,S
4034,0,3,"Kelly, Mrs. Clara",female,41.7,0,0,397561,10.29,,S
4035,0,1,"Smith, Mr. Harry",male,23.7,3,0,394487,120.42,,Q
4036,1,3,"Nilsson, Mrs. Edith",female,32.7,1,0,302848,6.82,,S
4037,0,3,"Clark, Mr. Charles",male,40.1,0,0,353674,10.41,,S
4038,0,3,"Sullivan, Mrs. Ada",female,,0,0,336138,1.07,,C
4039,0,3,"Kelly, Mrs. Alice",female,20.0,2,0,146451,24.91,,S
4040,0,3,"Smith, Mr. Thomas",male,52.2,0,2,249965,30.25,,C
4041,0,3,"Williams, Mr. Walter",male,42.8,1,0,308904,30.13,,C
4042,1,2,"Nilsson, Mr. Thomas",male,40.1,0,0,371969,3.96,,S
4043,1,3,"Davis, Mrs. Nellie",female,40.0,0,0,150561,20.78,,S
4044,0,3,"Peterson, Mr. Thomas",male,,1,0,377429,21.59,,S
4045,1,2,"Andersson, Mr. John",male,57.2,0,1,132303,16.3,,S
4046,0,2,"Andersson, Mr. Joseph",male,29.6,0,0,112396,12.48,,S
4047,1,2,"Smith, Mr. Frank",male,,0,0,348185,30.94,,C
4048,0,3,"Jones, Mr. George",male,8.7,0,0,228574,11.97,,C
4049,0,3,"Murphy, Mrs. Nellie",female,,1,0,195995,5.6,,S
4050,0,2,"Carlsson, Mr. Arthur",male,12.2,3,2,264844,26.65,,C
4051,1,3,"Peterson, Mrs. Florence",female,46.8,2,0,373088,24.36,,S
4052,1,3,"Murphy, Mr. George",male,0.4,0,2,198671,19.64,,S
4053,0,3,"Miller, Mr. Harry",male,23.4,0,2,154792,20.48,,S
4054,1,3,"Brown, Mr. Henry",male,0.4,1,2,397892,4.26,,S
4055,0,3,"Peterson, Mr. Walter",male,17.4,0,2,206105,7.36,,C
4056,1,1,"Nilsson, Mrs. Helen",female,22.1,0,0,308242,81.57,,S
4057,1,3,"Nilsson, Mrs. Florence",female,48.4,2,2,192323,28.16,,S
4058,1,1,"Brown, Mr. Thomas",male,34.6,0,0,100374,35.35,,S
4059,0,3,"Clark, Mr. John",male,17.3,0,0,111653,27.2,,S
4060,0,3,"Miller, Mr. Henry",male,43.9,0,0,201284,2.0,,C
4061,1,2,"Smith, Mrs. Emma",female,29.2,0,0,111192,37.33,,C
4062,0,2,"Nilsson, Mrs. Bertha",female,29.5,0,0,351187,35.1,,S
4063,0,3,"Sullivan, Mrs. Elizabeth",female,12.2,2,0,183676,38.21,,S
4064,0,2,"Moore, Mr. Albert",male,15.1,0,0,335218,32.14,,S
4065,0,3,"Carlsson, Mr. Albert",male,17.4,0,0,210638,14.17,,S
4066,1,1,"O'Brien, Mr. Albert",male,29.7,1,0,206406,51.65,E31,S
4067,0,1,"Wilson, Mr. Walter",male,30.1,0,0,279452,46.84,,S
4068,0,3,"Sullivan, Mr. Albert",male,,0,0,191868,10.62,,Q
4069,0,3,"Williams, Mr. Walter",male,,0,0,184786,7.97,,S
4070,0,3,"Carlsson, Mr. Albert",male,0.4,1,0,332246,17.8,,S
4071,1,2,"Wilson, Mrs. Helen",female,,0,0,147586,31.61,,S
4072,1,3,"Larsson, Mrs. Edith",female,8.7,0,0,177728,5.41,,S
4073,0,3,"Davis, Mr. James",male,15.5,0,0,292788,21.87,,S
4074,0,3,"Andersson, Mr. John",male,17.6,0,0,230179,14.89,,S
4075,1,3,"Clark, Mr. Arthur",male,19.7,0,0,356815,8.91,,S
4076,1,3,"O'Brien, Mrs. Bertha",female,9.7,0,0,256811,24.58,,S
4077,1,2,"Davis, Mrs. Florence",female,31.8,0,3,121114,9.17,,S
4078,1,2,"Carlsson, Mrs. Elizabeth",female,9.2,0,0,156457,5.52,,S
4079,0,3,"Nilsson, Mrs. Edith",female,34.0,0,1,268071,5.88,,C
4080,0,2,"Nilsson, Mr. Walter",male,60.3,0,0,357781,11.02,,C
4081,0,3,"Miller, Mr. Robert",male,10.4,0,0,312975,23.92,,C
4082,0,2,"Wilson, Mr. William",male,25.0,2,4,265475,34.62,,S
4083,0,3,"O'Brien, Mr. James",male,0.4,1,0,205621,11.55,,S
4084,0,3,"Jones, Mrs. Ethel",female,24.8,3,0,306806,1.66,,S
4085,0,2,"Brown, Mr. Thomas",male,38.0,0,0,268847,9.6,,S
4086,1,1,"Brown, Mr. John",male,39.1,0,0,325236,219.25,,C
4087,0,1,"Wilson, Mr. Albert",male,,0,0,118555,123.93,,S
4088,1,3,"Smith, Mrs. Edith",female,,0,0,316625,1.53,,C
4089,0,3,"O'Brien, Mr. Albert",male,,0,1,144539,0.86,,C
4090,0,1,"Brown, Mr. George",male,53.0,0,2,369850,120.23,,Q
4091,0,3,"Brown, Mr. Charles",male,21.7,0,0,301395,27.62,,C
4092,1,2,"Moore, Mr. Walter",male,8.7,0,1,315495,6.92,,S
4093,0,3,"Murphy, Mr. Robert",male,23.3,0,0,251069,6.18,,S
4094,1,3,"Jones, Mrs. Edith",female,15.7,0,0,356307,22.59,,S
4095,0,2,"Miller, Mr. Joseph",male,35.3,0,0,271931,13.35,,S
4096,1,3,"Murphy, Mrs. Margaret",female,,0,0,131546,9.9,,S
4097,0,1,"Carlsson, Mr. Albert",male,28.0,4,0,239336,58.43,,S
4098,0,1,"Johnson, Mr. William",male,40.7,0,1,313476,76.37,B91,Q
4099,1,2,"Wilson, Mrs. Emma",female,27.6,0,0,167943,21.58,,S
4100,0,1,"Murphy, Mr. James",male,15.8,2,0,184347,231.57,,C
4101,0,3,"Wilson, Mr. James",male,45.4,0,1,253911,8.37,,S
4102,1,2,"O'Brien, Mrs. Mary",female,2.7,0,1,196590,14.76,,Q
4103,0,3,"Taylor, Mr. William",male,24.4,0,0,131778,4.23,,S
4104,1,1,"Larsson, Mrs. Margaret",female,28.4,0,0,162964,75.77,,S
4105,1,2,"O'Brien, Mr. James",male,29.2,0,1,293498,35.57,,S
4106,0,3,"Nilsson, Mr. Walter",male,31.5,0,0,210657,6.12,,C
4107,0,3,"Andersson, Mr. James",male,37.5,0,0,245072,5.38,,S
4108,1,1,"Davis, Mrs. Margaret",female,,1,1,327546,136.99,,C
4109,0,3,"Miller, Mr. Harry",male,23.8,0,0,364271,14.37,,S
4110,0,3,"Taylor, Mrs. Emma",female,23.3,0,1,298943,5.42,,S
4111,0,3,"Sullivan, Mrs. Elizabeth",female,20.4,0,0,202821,12.85,,S
4112,0,3,"Kelly, Mr. George",male,40.0,0,0,350355,4.98,,C
4113,0,1,"Smith, Mr. Harry",male,19.9,1,0,161721,53.15,B74,S
4114,0,1,"Andersson, Mr. Charles",male,40.9,0,0,164564,57.17,,C
4115,1,3,"Johnson, Mr. Henry",male,29.3,1,0,359783,22.12,,S
4116,1,2,"Moore, Mr. Arthur",male,,0,0,368771,25.52,,S
4117,0,3,"Taylor, Mr. Edward",male,,1,0,357019,23.03,,S
4118,1,2,"Brown, Mrs. Bertha",female,,0,2,230719,12.79,E4,S
4119,1,1,"Andersson, Mrs. Ethel",female,,0,0,141031,97.58,,S
4120,1,3,"Williams, Mrs. Emma",female,32.0,1,0,366901,2.29,,C
4121,1,2,"Moore, Mrs. Rose",female,20.7,1,0,140816,7.84,D136,C
4122,0,3,"Clark, Mr. William",male,36.4,0,0,265558,3.63,,S
4123,0,3,"Larsson, Mrs. Ada",female,36.7,4,0,180467,19.88,,S
4124,1,3,"Nilsson, Mrs. Clara",female,45.2,0,0,117663,33.52,,S
4125,0,3,"Nilsson, Mr. George",male,42.5,0,1,141809,9.66,,Q
4126,0,3,"Davis, Mrs. Ada",female,35.9,0,0,316134,16.79,,Q
4127,0,3,"Nilsson, Mr. Frank",male,13.2,1,0,374335,16.5,,S
4128,0,3,"Brown, Mr. William",male,63.3,3,0,107385,31.41,,S
4129,1,2,"Andersson, Mrs. Nellie",female,,0,0,177847,12.96,E109,Q
4130,0,1,"Moore, Mrs. Bertha",female,,0,0,219279,74.17,,S
4131,1,2,"Larsson, Mr. James",male,35.0,0,1,264725,8.09,,Q
4132,1,2,"Nilsson, Mrs. Edith",female,12.6,0,0,238933,5.91,E100,S
4133,1,3,"Clark, Mr. Edward",male,27.3,0,0,179094,18.35,,S
4134,0,3,"Moore, Mr. Thomas",male,27.9,0,0,108587,6.4,,S
4135,1,3,"Brown, Mrs. Mary",female,47.3,0,2,293369,6.7,,S
4136,1,1,"Brown, Mr. Henry",male,19.0,0,0,181757,95.69,,C
4137,1,3,"Wilson, Mrs. Nellie",female,25.3,0,0,112099,9.21,,S
4138,1,2,"Kelly, Mr. Frank",male,0.4,1,0,138433,27.87,,S
4139,0,3,"Williams, Mr. John",male,53.3,0,0,141174,18.88,,Q
4140,0,3,"Peterson, Mr. Robert",male,14.0,0,0,270790,12.94,,S
4141,0,2,"Davis, Mr. James",male,33.6,0,0,202180,17.78,,S
4142,0,1,"Kelly, Mr. Arthur",male,27.6,0,1,376370,202.86,,S
4143,1,1,"O'Brien, Mrs. Florence",female,,0,0,223723,62.75,,S
4144,0,3,"Jones, Mr. Edward",male,40.3,0,0,150816,19.44,,S
